jeu_200_25_8.txt_5_currentSA	jeu_200_25_8.txt_5_bestSA	jeu_200_25_8.txt_5_currentTS	jeu_200_25_8.txt_5_bestTS	jeu_200_25_8.txt_5_currentGrasp	jeu_200_25_8.txt_5_bestGrasp	jeu_200_25_8.txt_5_currentIG	jeu_200_25_8.txt_5_bestIG	
33404	52224	53500	52167	52711	69096	69747	71650	71650	
33405	52224	53500	52167	52711	69096	69747	71650	71650	
33406	52224	53500	52167	52711	69096	69747	71650	71650	
33407	52224	53500	52167	52711	69096	69747	71650	71650	
33408	52224	53500	52167	52711	69096	69747	71650	71650	
33409	52224	53500	52167	52711	69096	69747	71650	71650	
33410	52224	53500	52167	52711	69096	69747	71650	71650	
33411	52224	53500	52167	52711	69096	69747	71650	71650	
33412	52224	53500	52167	52711	69096	69747	71650	71650	
33413	52224	53500	52167	52711	69096	69747	71650	71650	
33414	52224	53500	52167	52711	69096	69747	71650	71650	
33415	52224	53500	52167	52711	69096	69747	71650	71650	
33416	52224	53500	52167	52711	69096	69747	71650	71650	
33417	52224	53500	52167	52711	69096	69747	71650	71650	
33418	52224	53500	52167	52711	69096	69747	71650	71650	
33419	52224	53500	52167	52711	69096	69747	71650	71650	
33420	52224	53500	52167	52711	69096	69747	71650	71650	
33421	52224	53500	52167	52711	69096	69747	71650	71650	
33422	52224	53500	52167	52711	69096	69747	71650	71650	
33423	52224	53500	52167	52711	69096	69747	71650	71650	
33424	52224	53500	52167	52711	69096	69747	71650	71650	
33425	52224	53500	52167	52711	69096	69747	71650	71650	
33426	52224	53500	52167	52711	69096	69747	71650	71650	
33427	52224	53500	52167	52711	69096	69747	71650	71650	
33428	52224	53500	52167	52711	69096	69747	71650	71650	
33429	52224	53500	52167	52711	69096	69747	71650	71650	
33430	52224	53500	52167	52711	69096	69747	71650	71650	
33431	52224	53500	52167	52711	69096	69747	71650	71650	
33432	52224	53500	52167	52711	69096	69747	71650	71650	
33433	52224	53500	52167	52711	69096	69747	71650	71650	
33434	52224	53500	52167	52711	69096	69747	71650	71650	
33435	52224	53500	52167	52711	69096	69747	71650	71650	
33436	52224	53500	52167	52711	69096	69747	71650	71650	
33437	52224	53500	52167	52711	69096	69747	71650	71650	
33438	52224	53500	52167	52711	69096	69747	71650	71650	
33439	52224	53500	52167	52711	69096	69747	71650	71650	
33440	52224	53500	52167	52711	69096	69747	71650	71650	
33441	52224	53500	52167	52711	69096	69747	71650	71650	
33442	52224	53500	52167	52711	69096	69747	71650	71650	
33443	52224	53500	52167	52711	69096	69747	71650	71650	
33444	52224	53500	52167	52711	69096	69747	71650	71650	
33445	52224	53500	52167	52711	69096	69747	71650	71650	
33446	52224	53500	52167	52711	69096	69747	71650	71650	
33447	52224	53500	52167	52711	69096	69747	71650	71650	
33448	52224	53500	52167	52711	69096	69747	71650	71650	
33449	52224	53500	52167	52711	69096	69747	71650	71650	
33450	52224	53500	52167	52711	69096	69747	71650	71650	
33451	52224	53500	52167	52711	69096	69747	71650	71650	
33452	52224	53500	52167	52711	69096	69747	71650	71650	
33453	52224	53500	52167	52711	69096	69747	71650	71650	
33454	52224	53500	52167	52711	69096	69747	71650	71650	
33455	52224	53500	52167	52711	69096	69747	71650	71650	
33456	52224	53500	52167	52711	69096	69747	71650	71650	
33457	52224	53500	52167	52711	69096	69747	71650	71650	
33458	52224	53500	52167	52711	69096	69747	71650	71650	
33459	52224	53500	52167	52711	69096	69747	71650	71650	
33460	52224	53500	52167	52711	69096	69747	71650	71650	
33461	52224	53500	52167	52711	69096	69747	71650	71650	
33462	52224	53500	52167	52711	69096	69747	71650	71650	
33463	52224	53500	52167	52711	69096	69747	71650	71650	
33464	52224	53500	52167	52711	69096	69747	71650	71650	
33465	52224	53500	52167	52711	69096	69747	71650	71650	
33466	52224	53500	52167	52711	69096	69747	71650	71650	
33467	52224	53500	52167	52711	69096	69747	71650	71650	
33468	52224	53500	52167	52711	69096	69747	71650	71650	
33469	52224	53500	52167	52711	69096	69747	71650	71650	
33470	52224	53500	52167	52711	69096	69747	71650	71650	
33471	52224	53500	52167	52711	69096	69747	71650	71650	
33472	52224	53500	52167	52711	69096	69747	71650	71650	
33473	52224	53500	52167	52711	69096	69747	71650	71650	
33474	52224	53500	52167	52711	69096	69747	71650	71650	
33475	52224	53500	52167	52711	69096	69747	71650	71650	
33476	52224	53500	52167	52711	69096	69747	71650	71650	
33477	52224	53500	52167	52711	69096	69747	71650	71650	
33478	52224	53500	52167	52711	69096	69747	71650	71650	
33479	52224	53500	52167	52711	69096	69747	71650	71650	
33480	52224	53500	52167	52711	69096	69747	71650	71650	
33481	52224	53500	52167	52711	69096	69747	71650	71650	
33482	52224	53500	52167	52711	69096	69747	71650	71650	
33483	52224	53500	52167	52711	69096	69747	71650	71650	
33484	52224	53500	52167	52711	69096	69747	71650	71650	
33485	52224	53500	52167	52711	69096	69747	71650	71650	
33486	52224	53500	52167	52711	69096	69747	71650	71650	
33487	52224	53500	52167	52711	69096	69747	71650	71650	
33488	52224	53500	52167	52711	69096	69747	71650	71650	
33489	52224	53500	52167	52711	69096	69747	71650	71650	
33490	52224	53500	52167	52711	69096	69747	71650	71650	
33491	52224	53500	52167	52711	69096	69747	71650	71650	
33492	52224	53500	52167	52711	69096	69747	71650	71650	
33493	52224	53500	52167	52711	69096	69747	71650	71650	
33494	52224	53500	52167	52711	69096	69747	71650	71650	
33495	52224	53500	52167	52711	69096	69747	71650	71650	
33496	52224	53500	52167	52711	69096	69747	71650	71650	
33497	52224	53500	52167	52711	69096	69747	71650	71650	
33498	52224	53500	52167	52711	69096	69747	71650	71650	
33499	52224	53500	52167	52711	69096	69747	71650	71650	
33500	52224	53500	52167	52711	69096	69747	71650	71650	
33501	52224	53500	52167	52711	69096	69747	71650	71650	
33502	52224	53500	52167	52711	69096	69747	71650	71650	
33503	52224	53500	52167	52711	69096	69747	71650	71650	
33504	52224	53500	52167	52711	69096	69747	71650	71650	
33505	52224	53500	52167	52711	69096	69747	71650	71650	
33506	52224	53500	52167	52711	69096	69747	71650	71650	
33507	52224	53500	52167	52711	69096	69747	71650	71650	
33508	52224	53500	52167	52711	69096	69747	71650	71650	
33509	52224	53500	52167	52711	69096	69747	71650	71650	
33510	52224	53500	52167	52711	69096	69747	71650	71650	
33511	52224	53500	52167	52711	69096	69747	71650	71650	
33512	52224	53500	52167	52711	69096	69747	71650	71650	
33513	52224	53500	52167	52711	69096	69747	71650	71650	
33514	52224	53500	52167	52711	69096	69747	71650	71650	
33515	52224	53500	52167	52711	69096	69747	71650	71650	
33516	52224	53500	52167	52711	69096	69747	71650	71650	
33517	52224	53500	52167	52711	69096	69747	71650	71650	
33518	52224	53500	52167	52711	69096	69747	71650	71650	
33519	52224	53500	52167	52711	69096	69747	71650	71650	
33520	52224	53500	52167	52711	69096	69747	71650	71650	
33521	52224	53500	52167	52711	69096	69747	71650	71650	
33522	52224	53500	52167	52711	69096	69747	71650	71650	
33523	52224	53500	52167	52711	69096	69747	71650	71650	
33524	52224	53500	52167	52711	69096	69747	71650	71650	
33525	52224	53500	52167	52711	69096	69747	71650	71650	
33526	52224	53500	52167	52711	69096	69747	71650	71650	
33527	52224	53500	52167	52711	69096	69747	71650	71650	
33528	52224	53500	52167	52711	69096	69747	71650	71650	
33529	52224	53500	52167	52711	69096	69747	71650	71650	
33530	52224	53500	52167	52711	69096	69747	71650	71650	
33531	52224	53500	52167	52711	69096	69747	71650	71650	
33532	52059	53500	52167	52711	69096	69747	71650	71650	
33533	52059	53500	52167	52711	69096	69747	71650	71650	
33534	52059	53500	52167	52711	69096	69747	71650	71650	
33535	52059	53500	52167	52711	69096	69747	71650	71650	
33536	52059	53500	52167	52711	69096	69747	71650	71650	
33537	52059	53500	52167	52711	69096	69747	71650	71650	
33538	52059	53500	52167	52711	69096	69747	71650	71650	
33539	52059	53500	52167	52711	69096	69747	71650	71650	
33540	52059	53500	52167	52711	69096	69747	71650	71650	
33541	52059	53500	52167	52711	69096	69747	71650	71650	
33542	52059	53500	52167	52711	69096	69747	71650	71650	
33543	52059	53500	52167	52711	69096	69747	71650	71650	
33544	52043	53500	52167	52711	69096	69747	71650	71650	
33545	52043	53500	52167	52711	69096	69747	71650	71650	
33546	52043	53500	52167	52711	69096	69747	71650	71650	
33547	52043	53500	52167	52711	69096	69747	71650	71650	
33548	52043	53500	52167	52711	69096	69747	71650	71650	
33549	52043	53500	52167	52711	69096	69747	71650	71650	
33550	52043	53500	52167	52711	69096	69747	71650	71650	
33551	52235	53500	52167	52711	69096	69747	71650	71650	
33552	52235	53500	52167	52711	69096	69747	71650	71650	
33553	52235	53500	52167	52711	69096	69747	71650	71650	
33554	52235	53500	52167	52711	69096	69747	71650	71650	
33555	52235	53500	52167	52711	69096	69747	71650	71650	
33556	52235	53500	52167	52711	69096	69747	71650	71650	
33557	52235	53500	52167	52711	69096	69747	71650	71650	
33558	52235	53500	52167	52711	69096	69747	71650	71650	
33559	52235	53500	52167	52711	69096	69747	71650	71650	
33560	52232	53500	52167	52711	69096	69747	71650	71650	
33561	52232	53500	52167	52711	69096	69747	71650	71650	
33562	52232	53500	52167	52711	69096	69747	71650	71650	
33563	52232	53500	52167	52711	69096	69747	71650	71650	
33564	52232	53500	52167	52711	69096	69747	71650	71650	
33565	52232	53500	52167	52711	69096	69747	71650	71650	
33566	52232	53500	52167	52711	69096	69747	71650	71650	
33567	52232	53500	52167	52711	69096	69747	71650	71650	
33568	52232	53500	52167	52711	69096	69747	71650	71650	
33569	52232	53500	52167	52711	69096	69747	71650	71650	
33570	52232	53500	52167	52711	69096	69747	71650	71650	
33571	52232	53500	52167	52711	69096	69747	71650	71650	
33572	52232	53500	52167	52711	69096	69747	71650	71650	
33573	52232	53500	52167	52711	69096	69747	71650	71650	
33574	52064	53500	52167	52711	69096	69747	71650	71650	
33575	52064	53500	52167	52711	69096	69747	71650	71650	
33576	52064	53500	52167	52711	69096	69747	71650	71650	
33577	52064	53500	52167	52711	69096	69747	71650	71650	
33578	52064	53500	52167	52711	69096	69747	71650	71650	
33579	52064	53500	52167	52711	69096	69747	71650	71650	
33580	52064	53500	52167	52711	69096	69747	71650	71650	
33581	52064	53500	52167	52711	69096	69747	71650	71650	
33582	52064	53500	52167	52711	69096	69747	71650	71650	
33583	52064	53500	52167	52711	69096	69747	71650	71650	
33584	52044	53500	52167	52711	69096	69747	71650	71650	
33585	52044	53500	52167	52711	69096	69747	71650	71650	
33586	52044	53500	52167	52711	69096	69747	71650	71650	
33587	52044	53500	52167	52711	69096	69747	71650	71650	
33588	52044	53500	52167	52711	69096	69747	71650	71650	
33589	52044	53500	52167	52711	69096	69747	71650	71650	
33590	52044	53500	52167	52711	69096	69747	71650	71650	
33591	52044	53500	52167	52711	69096	69747	71650	71650	
33592	52044	53500	52167	52711	69096	69747	71650	71650	
33593	52044	53500	52167	52711	69096	69747	71650	71650	
33594	52044	53500	52167	52711	69096	69747	71650	71650	
33595	52044	53500	52167	52711	69096	69747	71650	71650	
33596	52044	53500	52167	52711	69096	69747	71650	71650	
33597	52044	53500	52167	52711	69096	69747	71650	71650	
33598	52044	53500	52167	52711	69096	69747	71650	71650	
33599	52044	53500	52167	52711	69096	69747	71650	71650	
33600	52044	53500	52167	52711	69096	69747	71650	71650	
33601	52044	53500	52167	52711	69096	69747	71650	71650	
33602	52044	53500	52167	52711	69096	69747	71650	71650	
33603	51725	53500	52167	52711	69096	69747	71650	71650	
33604	51725	53500	52167	52711	69096	69747	71650	71650	
33605	51725	53500	52167	52711	69096	69747	71650	71650	
33606	51725	53500	52167	52711	69096	69747	71650	71650	
33607	51725	53500	52167	52711	69096	69747	71650	71650	
33608	51725	53500	52167	52711	69096	69747	71650	71650	
33609	51725	53500	52167	52711	69096	69747	71650	71650	
33610	51725	53500	52167	52711	69096	69747	71650	71650	
33611	51725	53500	52167	52711	69096	69747	71650	71650	
33612	51725	53500	52167	52711	69096	69747	71650	71650	
33613	51725	53500	52167	52711	69096	69747	71650	71650	
33614	51725	53500	52167	52711	69096	69747	71650	71650	
33615	51725	53500	52167	52711	69096	69747	71650	71650	
33616	51725	53500	52167	52711	69096	69747	71650	71650	
33617	51725	53500	52167	52711	69096	69747	71650	71650	
33618	51725	53500	52167	52711	69096	69747	71650	71650	
33619	51725	53500	52167	52711	69096	69747	71650	71650	
33620	51725	53500	52167	52711	69096	69747	71650	71650	
33621	51725	53500	52167	52711	69096	69747	71650	71650	
33622	51725	53500	52167	52711	69096	69747	71650	71650	
33623	51725	53500	52167	52711	69096	69747	71650	71650	
33624	51725	53500	52167	52711	69096	69747	71650	71650	
33625	51747	53500	52167	52711	69096	69747	71650	71650	
33626	51747	53500	52167	52711	69096	69747	71650	71650	
33627	51747	53500	52167	52711	69096	69747	71650	71650	
33628	51747	53500	52167	52711	69096	69747	71650	71650	
33629	51747	53500	52167	52711	69096	69747	71650	71650	
33630	51747	53500	52167	52711	69096	69747	71650	71650	
33631	51747	53500	52167	52711	69096	69747	71650	71650	
33632	51747	53500	52167	52711	69096	69747	71650	71650	
33633	51747	53500	52167	52711	69096	69747	71650	71650	
33634	51747	53500	52167	52711	69096	69747	71650	71650	
33635	51747	53500	52167	52711	69096	69747	71650	71650	
33636	51747	53500	52167	52711	69096	69747	71650	71650	
33637	51747	53500	52167	52711	69096	69747	71650	71650	
33638	51747	53500	52167	52711	69096	69747	71650	71650	
33639	51747	53500	52167	52711	69096	69747	71650	71650	
33640	51747	53500	52167	52711	69096	69747	71650	71650	
33641	51747	53500	52167	52711	69096	69747	71650	71650	
33642	51747	53500	52167	52711	69096	69747	71650	71650	
33643	51747	53500	52167	52711	69096	69747	71650	71650	
33644	51747	53500	52167	52711	69096	69747	71650	71650	
33645	51747	53500	52167	52711	69096	69747	71650	71650	
33646	51747	53500	52167	52711	69096	69747	71650	71650	
33647	51747	53500	52167	52711	69096	69747	71650	71650	
33648	51747	53500	52167	52711	69096	69747	71650	71650	
33649	51806	53500	52167	52711	69096	69747	71650	71650	
33650	51806	53500	52167	52711	69096	69747	71650	71650	
33651	51806	53500	52167	52711	69096	69747	71650	71650	
33652	51806	53500	52167	52711	69096	69747	71650	71650	
33653	51806	53500	52167	52711	69096	69747	71650	71650	
33654	51806	53500	52167	52711	69096	69747	71650	71650	
33655	51806	53500	52167	52711	69096	69747	71650	71650	
33656	51747	53500	52167	52711	69096	69747	71650	71650	
33657	51747	53500	52167	52711	69096	69747	71650	71650	
33658	51747	53500	52167	52711	69096	69747	71650	71650	
33659	51747	53500	52167	52711	69096	69747	71650	71650	
33660	51747	53500	52167	52711	69096	69747	71650	71650	
33661	51651	53500	52167	52711	69096	69747	71650	71650	
33662	51651	53500	52167	52711	69096	69747	71650	71650	
33663	51651	53500	52167	52711	69096	69747	71650	71650	
33664	51651	53500	52167	52711	69096	69747	71650	71650	
33665	51651	53500	52167	52711	69096	69747	71650	71650	
33666	51794	53500	52167	52711	69096	69747	71650	71650	
33667	51794	53500	52167	52711	69096	69747	71650	71650	
33668	51794	53500	52167	52711	69096	69747	71650	71650	
33669	51794	53500	52167	52711	69096	69747	71650	71650	
33670	51794	53500	52167	52711	69096	69747	71650	71650	
33671	51794	53500	52167	52711	69096	69747	71650	71650	
33672	51794	53500	52167	52711	69096	69747	71650	71650	
33673	51863	53500	52167	52711	69096	69747	71650	71650	
33674	51863	53500	52167	52711	69096	69747	71650	71650	
33675	51863	53500	52167	52711	69096	69747	71650	71650	
33676	51863	53500	52167	52711	69096	69747	71650	71650	
33677	51863	53500	52167	52711	69096	69747	71650	71650	
33678	51863	53500	52167	52711	69096	69747	71650	71650	
33679	51863	53500	52167	52711	69096	69747	71650	71650	
33680	51863	53500	52167	52711	69096	69747	71650	71650	
33681	51863	53500	52167	52711	69096	69747	71650	71650	
33682	51863	53500	52167	52711	69096	69747	71650	71650	
33683	51863	53500	52167	52711	69096	69747	71650	71650	
33684	51863	53500	52167	52711	69096	69747	71650	71650	
33685	51863	53500	52167	52711	69096	69747	71650	71650	
33686	51863	53500	52167	52711	69096	69747	71650	71650	
33687	51863	53500	52167	52711	69096	69747	71650	71650	
33688	51863	53500	52167	52711	69096	69747	71650	71650	
33689	51863	53500	52167	52711	69096	69747	71650	71650	
33690	51863	53500	52167	52711	69096	69747	71650	71650	
33691	52184	53500	52167	52711	69096	69747	71650	71650	
33692	52184	53500	52167	52711	69096	69747	71650	71650	
33693	52184	53500	52167	52711	69096	69747	71650	71650	
33694	52184	53500	52167	52711	69096	69747	71650	71650	
33695	52184	53500	52167	52711	69096	69747	71650	71650	
33696	52184	53500	52167	52711	69096	69747	71650	71650	
33697	52184	53500	52167	52711	69096	69747	71650	71650	
33698	52184	53500	52167	52711	69096	69747	71650	71650	
33699	52184	53500	52167	52711	69096	69747	71650	71650	
33700	52184	53500	52167	52711	69096	69747	71650	71650	
33701	52184	53500	52167	52711	69096	69747	71650	71650	
33702	52184	53500	52167	52711	69096	69747	71650	71650	
33703	52184	53500	52167	52711	69096	69747	71650	71650	
33704	52184	53500	52167	52711	69096	69747	71650	71650	
33705	52184	53500	52167	52711	69096	69747	71650	71650	
33706	52184	53500	52167	52711	69096	69747	71650	71650	
33707	52184	53500	52167	52711	69096	69747	71650	71650	
33708	51992	53500	52167	52711	69096	69747	71650	71650	
33709	51992	53500	52167	52711	69096	69747	71650	71650	
33710	51992	53500	52167	52711	69096	69747	71650	71650	
33711	51992	53500	52167	52711	69096	69747	71650	71650	
33712	51992	53500	52167	52711	69096	69747	71650	71650	
33713	51992	53500	52167	52711	69096	69747	71650	71650	
33714	51992	53500	52167	52711	69096	69747	71650	71650	
33715	51992	53500	52167	52711	69096	69747	71650	71650	
33716	51992	53500	52167	52711	69096	69747	71650	71650	
33717	51992	53500	52167	52711	69096	69747	71650	71650	
33718	51992	53500	52167	52711	69096	69747	71650	71650	
33719	51992	53500	52167	52711	69096	69747	71650	71650	
33720	51992	53500	52167	52711	69096	69747	71650	71650	
33721	51992	53500	52167	52711	69096	69747	71650	71650	
33722	51992	53500	52167	52711	69096	69747	71650	71650	
33723	51957	53500	52167	52711	69096	69747	71650	71650	
33724	51957	53500	52167	52711	69096	69747	71650	71650	
33725	51957	53500	52167	52711	69096	69747	71650	71650	
33726	51957	53500	52167	52711	69096	69747	71650	71650	
33727	51957	53500	52167	52711	69096	69747	71650	71650	
33728	51957	53500	52167	52711	69096	69747	71650	71650	
